product_name,img_link,tags
"Brand Conquer 6 in 1 with OTG, SD Card Reader, USB Type C, USB 3.0 and Micro USB, for Memory Card | Portable Card Reader | Compatible with TF, SD, Micro SD, SDHC, SDXC, MMC, RS-MMC, Micro SDXC",https://m.media-amazon.com/images/I/31R4HANvX2L._SY300_SX300_QL70_FMwebp_.jpg,brand conquer otg sd card reader usb type c usb micro usb memori card portabl card reader compat tf sd micro sd sdhc sdxc mmc rs mmc micro sdxc comput accessori externaldevic datastorag externalmemorycardread connect equip usb type type c plug card reader use free data exchang memori card usb usb c thunderbolt capabl pc laptop mobil phone tablet otg function built usb chip usb card reader deliv high speed transfer rate allow hd movi transfer second need driver app instal sd micro sd card reader support read two card simultan connect pc laptop receiv effici data transfer longer wast long time wait usb usb c sd adapt support popular memori card sd sdhc sdxc rs mmc mmc micro sd micro sdhc micro sdxc uh card larg capac wide compat digit memori card adapt suitabl samsung plu plu note huawei pro lite mate pro plu plu nexu nova plu grade soni xperia xz pieria xz premium one plu xiao mi mac book pro mac book dell xp samsung galaxi book acer switch alpha lenovo mix plug play driver instal requir window mac os linux etc power via usb usb c plug therefor addit power need current overvoltag short circuit protect usb card reader usb c secur safeti connect devic memori card compact portabl go micro sd tf card reader design aluminum hous work well heat dissip attach protect cap protect connector unwant contamin dust note micro sd card slot insert extract card one slight push
"TP-Link AC750 Dual Band Wireless Cable Router, 4 10/100 LAN + 10/100 WAN Ports, Support Guest Network and Parental Control, 750Mbps Speed Wi-Fi, 3 Antennas (Archer C20) Blue, 2.4 GHz",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41c7bJo7ooL._SX300_SY300_QL70_FMwebp_.jpg,tp link dual band wireless cabl router lan wan port support guest network parent control speed wi fi antenna archer blue ghz comput accessori networkingdevic router mbp dual band wi fi simultan connect total avail bandwidth wifi rang bedroom hous fix antenna antenna extern antenna provid stabl omnidirect signal superior wireless coverag work mode router mode access point mode rang extend mode wireless standard ieee n ghz ieee b g ghz interfac mbp wan port mbp lan port guest access simpl class wireless access guest without releas local network unlik case product qualiti relat issu may ask reach brand custom servic support seek resolut requir brand proof issu process replac request control method applic secur protocol wepwpa psk oper system window
"Parker Quink Ink Bottle, Blue",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/4127NZ2xG6L._SX300_SY300_QL70_FMwebp_.jpg,parker quink ink bottl blue officeproduct officepaperproduct paper stationeri pen pencil writingsuppli pen refil bottledink blue colour washabl natur bottl high qualiti ink
STRIFF Laptop Stand Adjustable Laptop Computer Stand Multi-Angle Stand Phone Stand Portable Foldable Laptop Riser Notebook Holder Stand Compatible for 9 to 15.6” Laptops Black(Black),https://m.media-amazon.com/images/I/51r+g8fFJsL._SX300_SY300_.jpg,striff laptop stand adjust laptop comput stand multi angl stand phone stand portabl foldabl laptop riser notebook holder stand compat laptop black black comput accessori accessori peripher laptopaccessori notebookcomputerstand adjust eight height freeli adjust straighten waist reliev cervic neck fatigu feel comfort work durabl made lightweight ab non slip rubber surfac pad keep laptop place strong reliabl easi fade compat laptop durabl enough support lb portabl foldabl easi place conveni carri use home offic somewher els hollow design reduc contact area desktop provid caviti conduc heat dissip
"Logitech MK215 Wireless Keyboard and Mouse Combo for Windows, 2.4 GHz Wireless, Compact Design, 2-Year Battery Life(Keyboard),5 Month Battery Life(Mouse) PC/Laptop- Black",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31SAqKSRWyL._SX300_SY300_QL70_FMwebp_.jpg,logitech wireless keyboard mous combo window ghz wireless compact design year batteri life keyboard month batteri life mous pc laptop black comput accessori accessori peripher keyboard mice inputdevic keyboard mouseset wireless mous keyboard combo reliabl logitech wireless technolog wireless keyboard switch life million key stroke plug play usb connect setup simpl plug usb port desktop laptop netbook comput start use everyth work right box excel batteri life year batteri life keyboard month batteri life mous two aaa batteri high definit optic mous enjoy smooth respons cursor control high definit optic track sculpt ambidextr shape feel good either hand system compat compat window xp window vista window window window rt arm box keyboard mous usb receiv aaa batteri keyboard aaa batteri mous user document
boAt Bassheads 225 in Ear Wired Earphones with Mic(Blue),https://m.media-amazon.com/images/I/3101FmUqUOL._SX300_SY300_QL70_FMwebp_.jpg,boat basshead ear wire earphon mic blue electron headphon earbud accessori headphon ear pvc cabl durabl tangl free imped sensit db frequenc respons compat connect compat android io connect via aux cabl ipx rate na activ nois cancel na mic line mic inclus addit earbud warranti card innov hous design enabl easi adjust optim wear comfort power driver sonic clariti bass driven stereo sound good attenu ambient nois
"Luxor 5 Subject Single Ruled Notebook - A4, 70 GSM, 300 pages",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51mCZQzY6SL._SX300_SY300_QL70_FMwebp_.jpg,luxor subject singl rule notebook gsm page officeproduct officepaperproduct paper stationeri notebook writingpad diari compositionnotebook twin wiro bind paper color white paper densiti gsm page
Duracell Chhota Power AA Battery Set of 10 Pcs,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41hmoJUQTuL._SX300_SY300_QL70_FMwebp_.jpg,duracel chhota power aa batteri set pc electron generalpurposebatteri batterycharg disposablebatteri duracel aa chota power batteri alkalin pack
"Zebronics Zeb-Transformer Gaming Keyboard and Mouse Combo (USB, Braided Cable)",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41KB80oxxfL._SX300_SY300_QL70_FMwebp_.jpg,zebron zeb transform game keyboard mous combo usb braid cabl comput accessori accessori peripher keyboard mice inputdevic keyboard mouseset multicolor led mode light mode mode integr media control window key disabl enabl function key disabl enabl function key disabl enabl function step stand design laser keycap aluminum bodi backlight led function braid cabl high qualiti usb connector
"SanDisk Ultra 64 GB USB Pen Drives (SDDDC2-064G-I35, Black, Silver)",https://m.media-amazon.com/images/I/315HWKLDHlL._SY300_SX300_QL70_FMwebp_.jpg,sandisk ultra gb usb pen drive black silver comput accessori externaldevic datastorag pendriv pendriv usb type c smartphon pc easili transfer file smartphon tablet comput free space android smartphon read speed mb two connector usb type c connector regular usb connector manufactur detail sandisk internationalltd c unit airsidebusi park lakeshor drive sword co dublin irelandmport detail rashi peripher pvt ltd rashi complex build dongaripada poman villag vasai bhiwandi road dist thane maharastra india countri origin malaysia
Parker Classic Gold Gold Trim Ball Pen,https://m.media-amazon.com/images/I/41Ae67XZACL._SX300_SY300_QL70_FMwebp_.jpg,parker classic gold gold trim ball pen officeproduct officepaperproduct paper stationeri pen pencil writingsuppli pen refil retractableballpointpen parker classic gold gt tungsten carbid ball tip ensur smooth speedi write allow right amount ink flow come streamlin style clean line fresh take parker classic design parker classic gold gt featur push mechan closer close satisfi click pen match style give smooth write experi write wherev howev want come year warranti manufactur defect ink colour blue
"boAt Flash Edition Smart Watch with Activity Tracker, Multiple Sports Modes, 1.3"" Screen, 170+ Watch Faces, Sleep Monitor, Gesture, Camera & Music Control, IP68 & 7 Days Battery Life(Lightning Black)",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/416+IXsM9lL._SY300_SX300_.jpg,boat flash edit smart watch activ tracker multipl sport mode screen watch face sleep monitor gestur camera music control day batteri life lightn black electron wearabletechnolog smartwatch lcd display round dial sport complet capacit respons touch interfac effortless control health monitor featur watch help keep track heart rate blood oxygen level daili activ tracker record daili step taken calori burnt distanc cover batteri capac work time day charg time hour activ sport mode includ run walk cycl climb yoga basketbal footbal badminton skip swim load featur watch flash offer day use batteri life never miss fun day stand custom watch watch face match style everi day receiv import notif call text social media sedentari alert one place
"Tarkan Portable Folding Laptop Desk for Bed, Lapdesk with Handle, Drawer, Cup & Mobile/Tablet Holder for Study, Eating, Work (Black)",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/512Lrv2A-pL._SX300_SY300_QL70_FMwebp_.jpg,tarkan portabl fold laptop desk bed lapdesk handl drawer cup mobil tablet holder studi eat work black comput accessori accessori peripher laptopaccessori lapdesk smart design model new gen laptop bed tabl well thought craft keep work home mind learn older model challeng size cm l x w x h fit laptop comput desk enough area use mous keyboard ipad extra accessori ampl space stretch feet tabl high qualiti materi premium look lap desk made mdf solid wood particl board safe environment friendli leg made aluminum alloy tube strong sturdi curv ergonom tabletop design sit compar ordinari u shape tabl leg upgrad tabl leg provid stabl support multi function laptop tabl use laptop workstat laptop tabl bed sofa put tabl regular tabl stand work help reliev neck shoulder pain also act breakfast snack tray camp floor laptop bed stand relax bed book tablet stand come integr cup holder drawer tablet holder foldabl easi use laptop desk bed easi fold assembl requir use easili put behind door corner home use meanwhil ergonom wrist rest special design laptop stand reduc back pain use user friendli handguard design fit arm great comfort craft laptop tabl adopt integr inject mold tabl leg excel anti slip design prevent tabl tip use also protect floor bed provid stabil comfort use curv desktop edg ergonom design protect layer around desktop height multi function lap desk suitabl peopl
"Ambrane Unbreakable 3 in 1 Fast Charging Braided Multipurpose Cable for Speaker with 2.1 A Speed - 1.25 meter, Black",https://m.media-amazon.com/images/I/41GeM83DzzL._SX300_SY300_QL70_FMwebp_.jpg,ambran unbreak fast charg braid multipurpos cabl speaker speed meter black comput accessori accessori peripher cabl accessori cabl usbcabl blaze charg combin cabl support fast charg speed gadget includ mobil tablet speaker much ultra durabl cabl craft braid wire give extra tough braid cabl bend lifespan cycl univers compat cabl give univers compat flexibl high qualiti materi come usb type c connector micro usb connector lightn connector conveni length durabl flexibl cabl come ideal length meter elimin struggl find nearbi switch board day manufactur warranti date purchas
